Name,Pic,Gender,Str min,Str max,Dex min,Dex max,Vit min,Vit Max,Spec Min,Spec Max,Insight Min,Insight Max,HP Min,Int Rank Min,Abilities,Moves,Generation,Types,Environment
"""Meloetta (Pirouette Form)""","""https://archives.bulbagarden.net/media/upload/f/f9/0648Meloetta-Pirouette.png""","[""None""]",7,7,7,7,5,5,5,5,5,5,5,5,"[""Seren Grace""]","[[""Round""; 5]; [""Confusion""; 5]; [""Teeter Dance""; 5]; [""Psybeam""; 5]; [""U-Turn""; 5]; [""Psychic""; 5]; [""Role Play""; 5]; [""Perish Song""; 5]; [""Disarming Voice""; 5]; [""Relic Song""; 5]; [""Quick Attack""; 5]; [""Sing""; 5]; [""Acrobatics""; 5]; [""Echoed Voice""; 5]; [""Wake-Up Slap""; 5]; [""Close Combat""; 5]; [""Boomburst""; 5]; [""Lucky Chant""; 5]; [""Captivate""; 5]]",5,"[""Normal"" ; ""Fighting""]","[""Forest"" ; ""Plains"" ; ""Jungle"" ; ""Desert"" ; ""Snow"" ; ""Mountain"" ; ""Cave"" ; ""City "" ; ""Ocean"" ; ""Freshwater""]"
"""Genesect""","""https://archives.bulbagarden.net/media/upload/e/e3/0649Genesect.png""","[""Male""; ""Female""]",7,7,6,6,6,6,7,7,6,6,4,5,"[""Download""]","[[""Fell Stinger""; 5]; [""Quick Attack""; 5]; [""Metal Claw""; 5]; [""Fury Cutter""; 5]; [""Flame Charge""; 5]; [""Slash""; 5]; [""Signal Beam""; 5]; [""X-Scissor""; 5]; [""Simple Beam""; 5]; [""Hyper Beam""; 5]; [""Flash Cannon""; 5]; [""Techno Blast""; 5]; [""Magnet Rise""; 5]; [""Screech""; 5]; [""Lock-On""; 5]; [""Magnet Bomb""; 5]; [""Metal Sound""; 5]; [""Tri Attack""; 5]; [""Bug Buzz""; 5]; [""Zap Cannon""; 5]; [""Self Destruct""; 5]; [""Bullet Seed""; 5]]",5,"[""Bug"" ; ""Steel""]","[""City""]"
"""Chespin""","""https://archives.bulbagarden.net/media/upload/thumb/b/b0/0650Chespin.png/375px-0650Chespin.png""","[""Male""; ""Female""]",2,4,1,3,2,4,2,4,2,4,3,0,"[""Overgrow""]","[[""Tackle""; 0];[""Growl""; 0];[""Vine Whip""; 1];[""Rollout""; 1];[""Bite""; 1];[""Leech Seed""; 2];[""Pin Missile""; 2];[""Take Down""; 2];[""Seed Bomb""; 2];[""Mud Shot""; 2];[""Bulk Up""; 2];[""Body Slam""; 3];[""Pain Split""; 3];[""Wood Hammer""; 3];[""Super Fang""; 4];[""Drain Punch""; 4];[""Grass Pledge""; 4]]",6,"[""Grass""]","[""Forest""; ""Plains""]"
"""Quilladin""","""https://archives.bulbagarden.net/media/upload/thumb/2/24/0651Quilladin.png/375px-0651Quilladin.png""","[""Male""; ""Female""]",2,5,2,4,3,6,2,4,2,4,4,1,"[""Overgrow""]","[[""Tackle""; 0];[""Growl""; 0];[""Vine Whip""; 1];[""Rollout""; 1];[""Bite""; 1];[""Leech Seed""; 2];[""Pin Missile""; 2];[""Needle Arm""; 2];[""Take Down""; 2];[""Seed Bomb""; 2];[""Mud Shot""; 2];[""Bulk Up""; 2];[""Body Slam""; 3];[""Pain Split""; 3];[""Wood Hammer""; 3];[""Iron Defense"";4];[""Drain Punch""; 4];[""Grass Pledge""; 4]]",6,"[""Grass""]","[""Forest""; ""Plains""]"
"""Chesnaught""","""https://archives.bulbagarden.net/media/upload/thumb/d/db/0652Chesnaught.png/375px-0652Chesnaught.png""","[""Male""; ""Female""]",3,6,2,4,3,7,2,5,2,5,5,2,"[""Overgrow""]","[[""Tackle""; 0];[""Growl""; 1];[""Vine Whip""; 1];[""Rollout""; 1];[""Bite""; 1];[""Leech Seed""; 2];[""Pin Missile""; 2];[""Take Down""; 2];[""Seed Bomb""; 2];[""Needle Arm""; 2];[""Mud Shot""; 2];[""Bulk Up""; 0];[""Body Slam""; 2];[""Spiky Shield""; 2];[""Feint""; 2];[""Pain Split""; 3];[""Wood Hammer""; 3];[""Hammer Arm""; 3];[""Giga Impact""; 3];[""Belly Drum""; 3];[""Dual Chop""; 4];[""Synthesis""; 4];[""Frenzy Plant""; 4]]",6,"[""Grass""; ""Fighting""]","[""Forest""; ""Plains""]"
"""Fennekin""","""https://archives.bulbagarden.net/media/upload/thumb/4/46/0653Fennekin.png/375px-0653Fennekin.png""","[""Male""; ""Female""]",2,4,2,4,1,3,2,4,2,4,3,0,"[""Blaze""]","[[""Scratch""; 0];[""Tail Whip""; 0];[""Ember""; 1];[""Howl""; 1];[""Flame Charge""; 2];[""Psybeam""; 2];[""Fire Spin""; 2];[""Lucky Chant""; 2];[""Light Screen""; 2];[""Psyshock""; 2];[""Flamethrower""; 2];[""Will-o-Wisp""; 2];[""Psychic""; 3];[""Sunny Day""; 3];[""Magic Room""; 3];[""Fire Blast""; 3];[""Hypnosis""; 4];[""Wish""; 4];[""Fire Pledge""; 4]]",6,"[""Fire""]","[""Forest""; ""Mountain""]"
"""Braixen""","""https://archives.bulbagarden.net/media/upload/thumb/4/4b/0654Braixen.png/375px-0654Braixen.png""","[""Male""; ""Female""]",2,4,2,5,2,4,2,5,2,5,4,1,"[""Blaze""]","[[""Scratch""; 0];[""Tail Whip""; 0];[""Ember""; 1];[""Howl""; 1];[""Flame Charge""; 2];[""Psybeam""; 2];[""Fire Spin""; 2];[""Lucky Chant""; 2];[""Light Screen""; 2];[""Psyshock""; 2];[""Flamethrower""; 2];[""Will-o-Wisp""; 2];[""Psychic""; 3];[""Sunny Day""; 3];[""Magic Room""; 3];[""Fire Blast""; 3];[""Wonder Room""; 4];[""Wish""; 4];[""Fire Pledge""; 4]]",6,"[""Fire""]","[""Forest""; ""Mountain""]"
"""Delphox""","""https://archives.bulbagarden.net/media/upload/thumb/0/01/0655Delphox.png/375px-0655Delphox.png""","[""Male""; ""Female""]",2,5,3,6,2,5,3,6,3,6,5,2,"[""Blaze""]","[[""Scratch""; 0];[""Tail Whip""; 0];[""Ember""; 1];[""Howl""; 1];[""Magic Room""; 2];[""Shadow Ball""; 2];[""Future Sight""; 2];[""Mystical Fire""; 2];[""Flame Charge""; 2];[""Psybeam""; 2];[""Fire Spin""; 2];[""Lucky Chant""; 2];[""Light Screen""; 2];[""Psyshock""; 2];[""Flamethrower""; 2];[""Will-o-Wisp""; 2];[""Psychic""; 3];[""Sunny Day""; 3];[""Switcheroo""; 3];[""Fire Blast""; 3];[""Role Play""; 3];[""Dazzling Gleam""; 4];[""Shock Wave""; 4];[""Blast Burn""; 4]]",6,"[""Fire""; ""Psychic""]","[""Forest""; ""Mountain""]"
"""Froakie""","""https://archives.bulbagarden.net/media/upload/thumb/0/04/0656Froakie.png/375px-0656Froakie.png""","[""Male""; ""Female""]",2,4,2,5,1,3,2,4,1,3,3,0,"[""Torrent""]","[[""Pound""; 0];[""Growl""; 0];[""Bubble""; 1];[""Quick Attack""; 1];[""Lick""; 1];[""Water Pulse""; 2];[""Smokescreen""; 2];[""Round""; 2];[""Fling""; 2];[""Smack Down""; 2];[""Substitute""; 2];[""Bounce""; 3];[""Double Team""; 3];[""Hydro Pump""; 3];[""Mud Sport""; 4];[""Toxic Spikes""; 4];[""Water Pledge""; 4]]",6,"[""Water""]","[""Forest""; ""Freshwater""]"
"""Frogadier""","""https://archives.bulbagarden.net/media/upload/thumb/8/8e/0657Frogadier.png/375px-0657Frogadier.png""","[""Male""; ""Female""]",2,4,3,6,2,4,2,5,2,4,4,1,"[""Torrent""]","[[""Pound""; 0];[""Growl""; 0];[""Bubble""; 1];[""Quick Attack""; 1];[""Lick""; 1];[""Water Pulse""; 2];[""Smokescreen""; 2];[""Round""; 2];[""Fling""; 2];[""Smack Down""; 2];[""Substitute""; 2];[""Bounce""; 3];[""Double Team""; 3];[""Hydro Pump""; 3];[""Mud Sport""; 4];[""Toxic Spikes""; 4];[""Water Pledge""; 4]]",6,"[""Water""]","[""Forest""; ""Freshwater""]"
"""Greninja""","""https://archives.bulbagarden.net/media/upload/thumb/d/d9/0658Greninja.png/375px-0658Greninja.png""","[""Male""; ""Female""]",3,6,3,7,2,4,3,6,2,5,5,2,"[""Torrent""; ""Battle Bond""]","[[""Pound""; 0];[""Growl""; 0];[""Bubble""; 1];[""Quick Attack""; 1];[""Lick""; 1];[""Haze""; 1];[""Extrasensory""; 2];[""Role Play""; 2];[""Water Pulse""; 2];[""Smokescreen""; 2];[""Shadow Sneak""; 2];[""Spikes""; 2];[""Feint Attack""; 2];[""Substitute""; 2];[""Night Slash""; 3];[""Double Team""; 3];[""Mat Block""; 3];[""Hydro Pump""; 3];[""Ice Punch""; 4];[""Gunk Shot""; 4];[""Hydro Cannon""; 4]]",6,"[""Water""]","[""Forest""; ""Freshwater""]"
"""Bunnelby""","""https://archives.bulbagarden.net/media/upload/thumb/d/d0/0659Bunnelby.png/375px-0659Bunnelby.png""","[""Male""; ""Female""]",1,3,2,4,1,3,1,3,1,3,3,0,"[""Pick Up""; ""Cheek Pouch""]","[[""Tackle""; 0];[""Leer""; 0];[""Agility""; 1];[""Quick Attack""; 1];[""Double Slap""; 1];[""Mud Slap""; 2];[""Take Down""; 2];[""Mud Shot""; 2];[""Double Kick""; 2];[""Odor Sleuth""; 2];[""Flail""; 2];[""Dig""; 2];[""Bounce""; 3];[""Super Fang""; 3];[""Facade""; 3];[""Earthquake""; 3];[""Defense Curl""; 4];[""Rollout""; 4];[""Last Resort""; 4]]",6,"[""Normal""; ""Ground""]","[""Plains""; ""Mountain""]"
"""Diggersby""","""https://archives.bulbagarden.net/media/upload/thumb/d/df/0660Diggersby.png/375px-0660Diggersby.png""","[""Male""; ""Female""]",2,4,2,5,2,5,2,4,2,5,4,1,"[""Pick Up""; ""Cheek Pouch""]","[[""Tackle""; 0];[""Leer""; 0];[""Agility""; 1];[""Quick Attack""; 1];[""Double Slap""; 1];[""Rototiller""; 2];[""Bulldoze""; 2];[""Swords Dance""; 2];[""Mud Slap""; 2];[""Take Down""; 2];[""Mud Shot""; 2];[""Double Kick""; 2];[""Odor Sleuth""; 2];[""Flail""; 2];[""Dig""; 2];[""Bounce""; 3];[""Super Fang""; 3];[""Facade""; 3];[""Earthquake""; 3];[""Hammer Arm""; 3];[""Thunder Punch""; 4];[""Fire Punch""; 4];[""Last Resort""; 4]]",6,"[""Normal""; ""Ground""]","[""Plains""; ""Mountain""]"
"""Fletchling""","""https://archives.bulbagarden.net/media/upload/thumb/f/fd/0661Fletchling.png/375px-0661Fletchling.png""","[""Male""; ""Female""]",2,4,2,4,1,3,1,3,1,3,3,0,"[""Big Pecks""]","[[""Tackle""; 0];[""Growl""; 0];[""Quick Attack""; 1];[""Peck""; 1];[""Agility""; 2];[""Flail""; 2];[""Roost""; 2];[""Razor Wind""; 2];[""Natural Gift""; 2];[""Flame Charge""; 2];[""Acrobatics""; 3];[""Me First""; 3];[""Tailwind""; 3];[""Steel Wing""; 3];[""Snatch""; 4];[""Quick Guard""; 4];[""Air Cutter""; 4]]",6,"[""Normal""; ""Flying""]","[""Plains""; ""Forest""; ""Mountain""]"
"""Fletchinder""","""https://archives.bulbagarden.net/media/upload/thumb/0/02/0662Fletchinder.png/375px-0662Fletchinder.png""","[""Male""; ""Female""]",2,5,2,5,2,4,2,4,2,4,4,1,"[""Flame Body""]","[[""Tackle""; 0];[""Growl""; 0];[""Quick Attack""; 1];[""Peck""; 1];[""Agility""; 2];[""Flail""; 2];[""Ember""; 2];[""Roost""; 2];[""Razor Wind""; 2];[""Natural Gift""; 2];[""Flame Charge""; 2];[""Acrobatics""; 3];[""Me First""; 3];[""Tailwind""; 3];[""Steel Wing""; 3];[""Snatch""; 4];[""Quick Guard""; 4];[""Heat Wave""; 4]]",6,"[""Fire""; ""Flying""]","[""Plains""; ""Forest""; ""Mountain""]"
"""Talonflame""","""https://archives.bulbagarden.net/media/upload/thumb/1/12/0663Talonflame.png/375px-0663Talonflame.png""","[""Male""; ""Female""]",2,5,3,7,2,5,2,5,2,4,5,2,"[""Flame Body""]","[[""Tackle""; 0];[""Growl""; 0];[""Quick Attack""; 1];[""Peck""; 1];[""Agility""; 2];[""Flail""; 2];[""Ember""; 2];[""Roost""; 2];[""Razor Wind""; 2];[""Natural Gift""; 2];[""Flare Blitz""; 3];[""Flame Charge""; 2];[""Acrobatics""; 3];[""Me First""; 3];[""Tailwind""; 3];[""Steel Wing""; 3];[""Brave Bird""; 3];[""Snatch""; 4];[""Quick Guard""; 4];[""Heat Wave""; 4]]",6,"[""Fire""; ""Flying""]","[""Plains""; ""Forest""; ""Mountain""]"
"""Scatterbug""","""https://archives.bulbagarden.net/media/upload/thumb/1/19/0664Scatterbug.png/375px-0664Scatterbug.png""","[""Male""; ""Female""]",1,3,1,3,1,3,1,3,1,3,3,0,"[""Shield Dust""; ""Compoundeyes""]","[[""Tackle""; 0];[""String Shot""; 0];[""Stun Spore""; 1];[""Bug Bite""; 2];[""Rage Powder""; 4]]",6,"[""Bug""]","[""Plains""; ""Forest""; ""Mountain""; ""City""; ""Snow""; ""Cave""; ""Ocean""; ""Desert""; ""Jungle""]"
"""Spewpa""","""https://archives.bulbagarden.net/media/upload/thumb/3/33/0665Spewpa.png/375px-0665Spewpa.png""","[""Male""; ""Female""]",1,3,1,3,2,4,1,3,1,3,4,1,"[""Shed Skin""]","[[""Harden""; 0];[""Protect""; 1];[""Iron Defense""; 4];[""Electro Web""; 4]]",6,"[""Bug""]","[""Plains""; ""Forest""; ""Mountain""; ""City""; ""Snow""; ""Cave""; ""Ocean""; ""Desert""; ""Jungle""]"
"""Vivillon""","""https://archives.bulbagarden.net/media/upload/thumb/c/c9/0666Vivillon.png/375px-0666Vivillon.png""","[""Male""; ""Female""]",2,4,2,5,2,4,2,5,2,4,5,2,"[""Shield Dust""; ""Compoundeyes""]","[[""Powder""; 0];[""Gust""; 0];[""Poison Powder""; 1];[""Stun Spore""; 1];[""Sleep Powder""; 1];[""Light Screen""; 2];[""Struggle Bug""; 2];[""Psybeam""; 2];[""Supersonic""; 2];[""Draining Kiss""; 2];[""Aromatherapy""; 2];[""Bug Buzz""; 3];[""Safeguard""; 3];[""Quiver Dance""; 3];[""Hurricane""; 3];[""Giga Drain""; 4];[""Electro Web""; 4];[""Tailwind""; 4]]",6,"[""Bug""; ""Flying""]","[""Plains""; ""Forest""; ""Mountain""; ""City""; ""Snow""; ""Cave""; ""Ocean""; ""Desert""; ""Jungle""]"
"""Litleo""","""https://archives.bulbagarden.net/media/upload/thumb/2/2d/0667Litleo.png/375px-0667Litleo.png""","[""Male""; ""Female""]",2,4,2,5,2,4,2,5,2,4,3,0,"[""Rivalry""; ""Unnerve""]","[[""Tackle""; 0];[""Leer""; 0];[""Ember""; 1];[""Work Up""; 1];[""Take Down""; 1];[""Noble Roar""; 2];[""Headbutt""; 2];[""Fire Fang""; 2];[""Endeavor""; 2];[""Echoed Voice""; 2];[""Flamethrower""; 2];[""Crunch""; 3];[""Hyper Voice""; 3];[""Incinerate""; 3];[""Overheat""; 3];[""Heat Wave""; 4];[""Helping Hand""; 4];[""Endure""; 4]]",6,"[""Fire""; ""Normal""]","[""Plains""; ""Mountain""]"
"""Pyroar""","""https://archives.bulbagarden.net/media/upload/thumb/8/8a/0668Pyroar.png/375px-0668Pyroar.png""","[""Male""; ""Female""]",2,4,3,6,2,5,3,6,2,4,4,1,"[""Rivalry""; ""Unnerve""]","[[""Tackle""; 0];[""Leer""; 0];[""Ember""; 1];[""Work Up""; 1];[""Take Down""; 1];[""Noble Roar""; 2];[""Headbutt""; 2];[""Fire Fang""; 2];[""Endeavor""; 2];[""Echoed Voice""; 2];[""Flamethrower""; 2];[""Hyper Beam""; 2];[""Crunch""; 3];[""Hyper Voice""; 3];[""Incinerate""; 3];[""Overheat""; 3];[""Heat Wave""; 4];[""Helping Hand""; 4];[""Endure""; 4]]",6,"[""Fire""; ""Normal""]","[""Plains""; ""Mountain""]"
"""Flabebe""","""https://archives.bulbagarden.net/media/upload/thumb/5/5d/0669Flab%C3%A9b%C3%A9.png/375px-0669Flab%C3%A9b%C3%A9.png""","[""Female""]",1,3,1,3,1,3,2,4,2,5,3,0,"[""Flower Veil""]","[[""Tackle""; 0];[""Vine Whip""; 0];[""Fairy Wind""; 1];[""Lucky Chant""; 1];[""Razor Leaf""; 2];[""Wish""; 2];[""Magical Leaf""; 2];[""Grassy Terrain""; 2];[""Petal Blizzard""; 2];[""Aromatherapy""; 2];[""Misty Terrain""; 3];[""Moonblast""; 3];[""Petal Dance""; 3];[""Solar Beam""; 3];[""Heal Bell""; 4];[""Camouflage""; 4];[""Magic Coat""; 4]]",6,"[""Fairy""]","[""Plains""]"
"""Floette""","""https://archives.bulbagarden.net/media/upload/thumb/8/8f/0670Floette.png/375px-0670Floette.png""","[""Female""]",1,4,1,4,1,4,2,5,3,6,4,1,"[""Flower Veil""]","[[""Tackle""; 0];[""Vine Whip""; 0];[""Fairy Wind""; 1];[""Lucky Chant""; 1];[""Razor Leaf""; 2];[""Wish""; 2];[""Magical Leaf""; 2];[""Grassy Terrain""; 2];[""Petal Blizzard""; 2];[""Aromatherapy""; 2];[""Misty Terrain""; 3];[""Moonblast""; 3];[""Petal Dance""; 3];[""Solar Beam""; 3];[""Heal Bell""; 4];[""Camouflage""; 4];[""Magic Coat""; 4]]",6,"[""Fairy""]","[""Plains""]"
"""Florges""","""https://archives.bulbagarden.net/media/upload/thumb/0/0c/0671Florges.png/375px-0671Florges.png""","[""Female""]",2,4,2,5,2,4,3,6,3,7,5,2,"[""Flower Veil""]","[[""Disarming Voice""; 0];[""Flower Shield""; 0];[""Lucky Chant""; 1];[""Wish""; 2];[""Magical Leaf""; 2];[""Grassy Terrain""; 2];[""Petal Blizzard""; 2];[""Aromatherapy""; 2];[""Misty Terrain""; 3];[""Moonblast""; 3];[""Petal Dance""; 3];[""Grass Knot""; 3];[""Heal Bell""; 4];[""Synthesis""; 4];[""Magic Coat""; 4]]",6,"[""Fairy""]","[""Plains""]"
"""Skiddo""","""https://archives.bulbagarden.net/media/upload/thumb/e/e8/0672Skiddo.png/375px-0672Skiddo.png""","[""Male""; ""Female""]",2,4,2,4,2,4,2,4,2,4,3,0,"[""Sap Sipper""]","[[""Tackle""; 0];[""Growth""; 0];[""Vine Whip""; 1];[""Tail Whip""; 1];[""Worry Seed""; 1];[""Razor Leaf""; 2];[""Leech Seed""; 2];[""Synthesis""; 2];[""Take Down""; 2];[""Bulldoze""; 2];[""Seed Bomb""; 2];[""Bulk Up""; 2];[""Double-Edge""; 3];[""Horn Leech""; 3];[""Leaf Blade""; 3];[""Milk Drink""; 3];[""Zen Headbutt""; 4];[""Endure""; 4];[""Defense Curl""; 4]]",6,"[""Grass""]","[""Plains""; ""Mountain""]"
"""Gogoat""","""https://archives.bulbagarden.net/media/upload/thumb/e/ec/0673Gogoat.png/375px-0673Gogoat.png""","[""Male""; ""Female""]",3,6,2,4,2,4,2,5,2,4,6,1,"[""Sap Sipper""]","[[""Tackle""; 0];[""Growl""; 0];[""Vine Whip""; 1];[""Tail Whip""; 1];[""Worry Seed""; 1];[""Razor Leaf""; 2];[""Leech Seed""; 2];[""Synthesis""; 2];[""Take Down""; 2];[""Bulldoze""; 2];[""Seed Bomb""; 2];[""Bulk Up""; 2];[""Double-Edge""; 3];[""Horn Leech""; 3];[""Leaf Blade""; 3];[""Milk Drink""; 3];[""Earthquake""; 3];[""Aerial Ace""; 3];[""Zen Headbutt""; 4];[""Bounce""; 4];[""Superpower""; 4]]",6,"[""Grass""]","[""Plains""; ""Mountain""]"
"""Pancham""","""https://archives.bulbagarden.net/media/upload/thumb/8/89/0674Pancham.png/375px-0674Pancham.png""","[""Male""; ""Female""]",2,5,1,3,2,4,2,4,2,4,3,0,"[""Iron Fist""; ""Mold Breaker""]","[[""Tackle""; 0];[""Leer""; 0];[""Arm Thrust""; 1];[""Work Up""; 1];[""Karate Chop""; 2];[""Comet Punch""; 2];[""Slash""; 2];[""Circle Throw""; 2];[""Vital Throw""; 2];[""Body Slam""; 2];[""Crunch""; 3];[""Entrainment""; 3];[""Parting Shot""; 3];[""Sky Uppercut""; 3];[""Ice Punch""; 4];[""Thunder Punch""; 4];[""Fire Punch""; 4]]",6,"[""Fighting""]","[""Forest""; ""Mountain""]"
"""Pangoro""","""https://archives.bulbagarden.net/media/upload/thumb/b/b8/0675Pangoro.png/375px-0675Pangoro.png""","[""Male""; ""Female""]",3,7,2,4,2,5,2,4,2,5,5,1,"[""Iron Fist""; ""Mold Breaker""]","[[""Tackle""; 0];[""Leer""; 0];[""Arm Thrust""; 1];[""Work Up""; 1];[""Bullet Punch""; 2];[""Karate Chop""; 2];[""Comet Punch""; 2];[""Slash""; 2];[""Circle Throw""; 2];[""Vital Throw""; 2];[""Body Slam""; 2];[""Crunch""; 3];[""Entrainment""; 3];[""Parting Shot""; 3];[""Sky Uppercut""; 3];[""Hammer Arm""; 3];[""Taunt""; 3];[""Low Sweep""; 3];[""Outrage""; 4];[""Focus Punch""; 4];[""Drain Punch""; 4]]",6,"[""Fighting""]","[""Forest""; ""Mountain""]"
"""Furfrou""","""https://archives.bulbagarden.net/media/upload/thumb/2/29/0676Furfrou.png/375px-0676Furfrou.png""","[""Male""; ""Female""]",2,5,3,6,2,4,2,4,2,5,4,2,"[""Fur Coat""]","[[""Tackle""; 0];[""Growl""; 0];[""Sand Attack""; 1];[""Baby-Doll Eyes""; 1];[""Take Down""; 1];[""Tail Whip""; 2];[""Bite""; 2];[""Odor Sleuth""; 2];[""Retaliate""; 2];[""Headbutt""; 2];[""Charm""; 2];[""Sucker Punch""; 3];[""Cotton Guard""; 3];[""Hyper Voice""; 4];[""Last Resort""; 4];[""Work Up""; 4]]",6,"[""Normal""]","[""Plains""; ""City""]"
"""Espurr""","""https://archives.bulbagarden.net/media/upload/thumb/1/1e/0677Espurr.png/375px-0677Espurr.png""","[""Male""; ""Female""]",2,4,2,4,2,4,2,4,2,4,3,1,"[""Keen Eye""; ""Infiltrator""]","[[""Scratch""; 0];[""Leer""; 0];[""Covet""; 1];[""Confusion""; 1];[""Light Screen""; 2];[""Psybeam""; 2];[""Fake Out""; 2];[""Disarming Voice""; 3];[""Psyshock""; 3];[""Signal Beam""; 4];[""Barrier""; 4];[""Yawn""; 4]]",6,"[""Psychic""]","[""Plains""; ""Forest""; ""Jungle""; ""City""]"
"""Meowstic""","""https://archives.bulbagarden.net/media/upload/thumb/9/92/0678Meowstic.png/375px-0678Meowstic.png""","[""Male""; ""Female""]",2,4,3,6,2,5,2,5,2,5,4,2,"[""Keen Eye""; ""Infiltrator""]","[[""Mean Look""; 0];[""Magical Leaf""; 0];[""Scratch""; 0];[""Leer""; 0];[""Helping Hand""; 2];[""Stored Power""; 2];[""Charm""; 2];[""Charge Beam""; 2];[""Sucker Punch""; 2];[""Role Play""; 2];[""Reflect""; 2];[""Covet""; 2];[""Confusion""; 1];[""Light Screen""; 2];[""Psybeam""; 2];[""Fake Out""; 1];[""Disarming Voice""; 1];[""Psyshock""; 2];[""Extrasensory""; 2];[""Imprison""; 2];[""Quick Guard""; 3];[""Shadow Ball""; 3];[""Psychic""; 3];[""Misty Terrain""; 3];[""Shock Wave""; 4];[""Tickle""; 4];[""Yawn""; 4]]",6,"[""Psychic""]","[""Plains""; ""Forest""; ""Jungle""; ""City""]"
"""Honedge""","""https://archives.bulbagarden.net/media/upload/thumb/4/48/0679Honedge.png/375px-0679Honedge.png""","[""Male""; ""Female""]",2,5,1,3,3,6,1,3,1,3,3,1,"[""No Guard""]","[[""Tackle""; 0];[""Swords Dance""; 0];[""Fury Cutter""; 1];[""Metal Sound""; 1];[""Pursuit""; 2];[""Autotomize""; 2];[""Shadow Sneak""; 2];[""Aerial Ace""; 2];[""Retaliate""; 2];[""Slash""; 2];[""Night Slash""; 2];[""Iron Defense""; 3];[""Power Trick""; 3];[""Iron Head""; 3];[""Sacred Sword""; 3];[""Destiny Bond""; 4];[""Spite""; 4];[""Wide Guard""; 4]]",6,"[""Steel""; ""Ghost""]","[""Forest""; ""Desert""; ""Jungle""]"
"""Doublade""","""https://archives.bulbagarden.net/media/upload/thumb/d/de/0680Doublade.png/375px-0680Doublade.png""","[""Male""; ""Female""]",3,6,1,3,4,8,2,4,2,4,4,2,"[""No Guard""]","[[""Tackle""; 0];[""Swords Dance""; 0];[""Fury Cutter""; 1];[""Metal Sound""; 1];[""Pursuit""; 2];[""Autotomize""; 2];[""Shadow Sneak""; 2];[""Aerial Ace""; 2];[""Retaliate""; 2];[""Slash""; 2];[""Night Slash""; 2];[""Iron Defense""; 3];[""Power Trick""; 3];[""Iron Head""; 3];[""Sacred Sword""; 3];[""Destiny Bond""; 4];[""Spite""; 4];[""Wide Guard""; 4]]",6,"[""Steel""; ""Ghost""]","[""Forest""; ""Desert""; ""Jungle""]"
"""Aegislash (Shield Forme)""","""https://archives.bulbagarden.net/media/upload/thumb/5/5a/0681Aegislash-Shield.png/375px-0681Aegislash-Shield.png""","[""Male""; ""Female""]",2,4,1,3,4,8,2,4,4,8,5,3,"[""Stance Change""]","[[""Fury Cutter""; 2];[""Pursuit""; 2];[""Autotomize""; 2];[""Shadow Sneak""; 2];[""Aerial Ace""; 2];[""Slash""; 2];[""Night Slash""; 2];[""Iron Defense""; 3];[""Power Trick""; 3];[""Iron Head""; 3];[""King's Shield""; 3];[""Head Smash""; 3];[""Sacred Sword""; 3];[""Destiny Bond""; 4];[""Spite""; 4];[""Magnet Rise""; 4]]",6,"[""Steel""; ""Ghost""]","[""Forest""; ""Desert""; ""Jungle""]"
"""Aegislash (Blade Forme)""","""https://archives.bulbagarden.net/media/upload/9/99/0681Aegislash-Blade.png""","[""Male""; ""Female""]",4,8,1,3,2,4,4,8,2,4,5,3,"[""Stance Change""]","[[""Fury Cutter""; 2];[""Pursuit""; 2];[""Autotomize""; 2];[""Shadow Sneak""; 2];[""Aerial Ace""; 2];[""Slash""; 2];[""Night Slash""; 2];[""Iron Defense""; 3];[""Power Trick""; 3];[""Iron Head""; 3];[""King's Shield""; 3];[""Head Smash""; 3];[""Sacred Sword""; 3];[""Destiny Bond""; 4];[""Spite""; 4];[""Magnet Rise""; 4]]",6,"[""Steel""; ""Ghost""]","[""Forest""; ""Desert""; ""Jungle""]"
"""Spritzee""","""https://archives.bulbagarden.net/media/upload/thumb/5/58/0682Spritzee.png/375px-0682Spritzee.png""","[""Male""; ""Female""]",2,4,1,3,2,4,2,4,2,4,3,1,"[""Healer""]","[[""Sweet Scent""; 0];[""Fairy Wind""; 0];[""Sweet Kiss""; 1];[""Odor Sleuth""; 1];[""Echoed Voice""; 2];[""Calm Mind""; 2];[""Draining Kiss""; 2];[""Aromatherapy""; 2];[""Attract""; 2];[""Moonblast""; 2];[""Charm""; 2];[""Flail""; 3];[""Misty Terrain""; 3];[""Skill Swap""; 3];[""Psychic""; 3];[""Disarming Voice""; 3];[""Captivate""; 4];[""Disable""; 4];[""Covet""; 4]]",6,"[""Fairy""]","[""Forest""; ""Plains""]"
